,median_house_value
5772,169500.0
5773,173700.0
5774,442100.0
5775,193500.0
5776,261600.0
5777,65200.0
5778,268500.0
5779,368100.0
5780,267100.0
5781,411300.0
5782,500001.0
5783,118800.0
5784,200000.0
5785,201900.0
5786,350000.0
5787,241000.0
5788,142900.0
5789,278400.0
5790,60000.0
5791,79200.0
5792,125000.0
5793,126500.0
5794,178500.0
5795,130500.0
5796,270000.0
5797,160700.0
5798,200000.0
5799,350000.0
5800,101600.0
5801,161300.0
5802,243500.0
5803,122800.0
5804,70800.0
5805,102800.0
5806,117500.0
5807,156300.0
5808,267900.0
5809,90900.0
5810,57600.0
5811,315600.0
5812,141900.0
5813,500001.0
5814,184800.0
5815,116000.0
5816,69800.0
5817,62800.0
5818,229500.0
5819,63500.0
5820,172900.0
5821,197000.0
5822,145600.0
5823,47700.0
5824,131300.0
5825,346700.0
5826,81800.0
5827,500001.0
5828,315600.0
5829,260800.0
5830,83400.0
5831,95000.0
5832,88100.0
5833,291500.0
5834,233100.0
5835,350000.0
5836,100700.0
5837,477200.0
5838,227700.0
5839,243800.0
5840,360600.0
5841,84000.0
5842,146700.0
5843,325200.0
5844,95300.0
5845,251900.0
5846,270800.0
5847,212500.0
5848,98500.0
5849,112500.0
5850,350000.0
5851,112000.0
5852,72800.0
5853,200000.0
5854,210000.0
5855,60000.0
5856,91300.0
5857,300000.0
5858,218100.0
5859,197500.0
5860,500001.0
5861,147200.0
5862,267300.0
5863,134900.0
5864,290500.0
5865,272900.0
5866,82800.0
5867,182100.0
5868,113800.0
5869,211400.0
5870,500001.0
5871,133700.0
5872,135500.0
5873,237900.0
5874,84500.0
5875,263400.0
5876,121000.0
5877,140200.0
5878,143500.0
5879,163700.0
5880,166100.0
5881,151900.0
5882,159300.0
5883,241000.0
5884,218500.0
5885,173400.0
5886,160100.0
5887,375000.0
5888,500001.0
5889,317900.0
5890,175900.0
5891,500001.0
5892,382200.0
5893,82200.0
5894,185100.0
5895,177000.0
5896,271800.0
5897,378200.0
5898,322700.0
5899,187500.0
5900,342700.0
5901,112500.0
5902,90900.0
5903,200000.0
5904,165200.0
5905,57800.0
5906,150900.0
5907,225000.0
5908,117300.0
5909,128500.0
5910,315900.0
5911,305600.0
5912,162500.0
5913,111300.0
5914,55900.0
5915,147800.0
5916,402600.0
5917,157400.0
5918,289800.0
5919,101500.0
5920,67500.0
5921,337500.0
5922,263100.0
5923,134400.0
5924,466700.0
5925,350000.0
5926,115900.0
5927,192600.0
5928,412500.0
5929,118500.0
5930,350000.0
5931,500001.0
5932,63900.0
5933,219900.0
5934,56200.0
5935,129300.0
5936,104100.0
5937,161300.0
5938,380400.0
5939,225000.0
5940,153100.0
5941,276800.0
5942,412000.0
5943,374200.0
5944,310000.0
5945,175200.0
5946,158300.0
5947,134400.0
5948,210000.0
5949,63200.0
5950,500001.0
5951,63500.0
5952,193800.0
5953,218700.0
5954,289800.0
5955,182500.0
5956,87500.0
5957,105700.0
5958,103800.0
5959,155800.0
5960,159400.0
5961,185000.0
5962,61700.0
5963,235600.0
5964,243000.0
5965,368900.0
5966,72200.0
5967,257300.0
5968,294800.0
5969,412500.0
5970,500001.0
5971,183100.0
5972,211400.0
5973,198400.0
5974,97400.0
5975,319400.0
5976,500001.0
5977,258300.0
5978,268600.0
5979,366900.0
5980,313700.0
5981,408300.0
5982,187800.0
5983,163300.0
5984,244400.0
5985,181400.0
5986,85400.0
5987,98800.0
5988,212300.0
5989,258300.0
5990,77900.0
5991,84700.0
5992,232700.0
5993,365800.0
5994,130800.0
5995,169500.0
5996,156300.0
5997,241800.0
5998,341700.0
5999,85200.0
6000,96800.0
6001,125000.0
6002,131000.0
6003,88300.0
6004,500001.0
6005,117500.0
6006,284100.0
6007,190300.0
6008,344400.0
6009,139400.0
6010,128600.0
6011,109600.0
6012,419200.0
6013,137500.0
6014,101700.0
6015,137800.0
6016,270100.0
6017,121500.0
6018,139300.0
6019,225700.0
6020,150000.0
6021,261300.0
6022,232500.0
6023,107600.0
6024,279600.0
6025,212300.0
6026,86400.0
6027,170800.0
6028,336000.0
6029,179700.0
6030,112500.0
6031,193500.0
6032,58800.0
6033,92100.0
6034,200000.0
6035,240500.0
6036,244800.0
6037,188000.0
6038,136400.0
6039,98900.0
6040,109900.0
6041,140300.0
6042,96800.0
6043,212100.0
6044,365000.0
6045,466700.0
6046,191700.0
6047,500001.0
6048,109900.0
6049,145600.0
6050,156700.0
6051,221700.0
6052,279100.0
6053,83100.0
6054,204300.0
6055,252700.0
6056,233100.0
6057,204200.0
6058,227800.0
6059,96500.0
6060,163200.0
6061,97800.0
6062,101900.0
6063,129500.0
6064,320800.0
6065,138000.0
6066,162200.0
6067,53000.0
6068,267400.0
6069,96400.0
6070,95300.0
6071,159100.0
6072,274000.0
6073,320800.0
6074,84700.0
6075,108800.0
6076,275000.0
6077,136100.0
6078,393500.0
6079,162300.0
6080,211600.0
6081,183300.0
6082,192300.0
6083,192100.0
6084,90800.0
6085,143500.0
6086,145200.0
6087,171000.0
6088,95500.0
6089,387000.0
6090,231300.0
6091,43000.0
6092,243600.0
6093,276600.0
6094,129500.0
6095,238300.0
6096,65400.0
6097,223000.0
6098,88800.0
6099,115500.0
6100,97400.0
6101,131400.0
6102,147700.0
6103,178600.0
6104,285200.0
6105,99100.0
6106,290000.0
6107,267600.0
6108,162500.0
6109,98100.0
6110,330000.0
6111,168700.0
6112,102300.0
6113,450000.0
6114,188400.0
6115,169400.0
6116,176600.0
6117,146100.0
6118,235400.0
6119,135000.0
6120,415000.0
6121,268300.0
6122,244200.0
6123,69500.0
6124,500001.0
6125,291300.0
6126,88800.0
6127,250000.0
6128,107900.0
6129,302000.0
6130,81300.0
6131,180600.0
6132,273600.0
6133,183000.0
6134,67500.0
6135,215300.0
6136,155700.0
6137,67500.0
6138,113600.0
6139,258300.0
6140,127600.0
6141,131700.0
6142,335900.0
6143,130600.0
6144,230900.0
6145,166600.0
6146,170400.0
6147,366700.0
6148,263200.0
6149,54200.0
6150,193600.0
6151,264500.0
6152,500001.0
6153,234100.0
6154,80400.0
6155,310800.0
6156,223000.0
6157,69700.0
6158,148200.0
6159,174300.0
6160,44500.0
6161,500001.0
6162,153800.0
6163,217900.0
6164,68800.0
6165,77000.0
6166,181100.0
6167,138800.0
6168,123700.0
6169,70900.0
6170,248400.0
6171,162500.0
6172,216600.0
6173,130800.0
6174,185800.0
6175,201200.0
6176,500001.0
6177,183900.0
6178,185700.0
6179,500001.0
6180,106000.0
6181,166800.0
6182,397500.0
6183,182300.0
6184,194300.0
6185,289600.0
6186,286900.0
6187,171400.0
6188,97400.0
6189,316700.0
6190,70000.0
6191,136700.0
6192,144600.0
6193,277900.0
6194,271100.0
6195,470500.0
6196,218100.0
6197,227200.0
6198,73100.0
6199,166600.0
6200,227400.0
6201,217100.0
6202,138100.0
6203,162900.0
6204,143200.0
6205,158000.0
6206,163500.0
6207,92000.0
6208,184100.0
6209,500001.0
6210,234200.0
6211,181800.0
6212,228000.0
6213,295600.0
6214,328800.0
6215,249100.0
6216,95100.0
6217,62500.0
6218,163300.0
6219,140200.0
6220,345300.0
6221,500001.0
6222,86300.0
6223,154200.0
6224,384600.0
6225,116300.0
6226,427300.0
6227,500001.0
6228,500001.0
6229,183800.0
6230,141700.0
6231,225200.0
6232,364900.0
6233,230600.0
6234,100500.0
6235,359700.0
6236,119300.0
6237,229200.0
6238,129700.0
6239,172800.0
6240,90100.0
6241,109800.0
6242,111800.0
6243,129300.0
6244,128300.0
6245,41400.0
6246,67500.0
6247,237800.0
6248,153100.0
6249,98500.0
6250,304100.0
6251,160400.0
6252,312600.0
6253,60000.0
6254,197900.0
6255,250000.0
6256,78200.0
6257,158300.0
6258,157500.0
6259,175000.0
6260,171600.0
6261,405400.0
6262,278700.0
6263,113200.0
6264,179200.0
6265,330000.0
6266,205800.0
6267,229800.0
6268,83000.0
6269,72300.0
6270,322400.0
6271,230700.0
6272,500001.0
6273,279800.0
6274,116700.0
6275,500001.0
6276,104400.0
6277,262500.0
6278,500001.0
6279,273400.0
6280,179400.0
6281,350800.0
6282,65600.0
6283,187500.0
6284,165800.0
6285,145400.0
6286,371100.0
6287,152500.0
6288,181300.0
6289,104000.0
6290,178600.0
6291,114000.0
6292,190500.0
6293,177200.0
6294,275000.0
6295,340900.0
6296,121900.0
6297,338100.0
6298,70200.0
6299,174100.0
6300,210900.0
6301,268000.0
6302,288100.0
6303,343500.0
6304,159800.0
6305,253100.0
6306,81400.0
6307,355900.0
6308,158600.0
6309,55400.0
6310,98600.0
6311,275000.0
6312,306800.0
6313,173700.0
6314,281500.0
6315,176800.0
6316,122600.0
6317,65800.0
6318,169400.0
6319,88500.0
6320,500001.0
6321,490000.0
6322,258300.0
6323,210200.0
6324,112300.0
6325,103500.0
6326,274700.0
6327,135800.0
6328,450000.0
6329,69400.0
6330,63900.0
6331,375000.0
6332,120800.0
6333,82100.0
6334,181900.0
6335,126500.0
6336,116500.0
6337,226900.0
6338,273800.0
6339,195500.0
6340,169700.0
6341,140100.0
6342,174100.0
6343,97400.0
6344,423200.0
6345,332000.0
6346,197600.0
6347,81300.0
6348,144900.0
6349,379800.0
6350,94400.0
6351,131000.0
6352,145900.0
6353,293900.0
6354,166300.0
6355,195800.0
6356,156500.0
6357,291700.0
6358,265100.0
6359,231600.0
6360,175000.0
6361,354000.0
6362,367600.0
6363,305800.0
6364,166100.0
6365,136000.0
6366,106300.0
6367,175000.0
6368,96800.0
6369,300000.0
6370,191700.0
6371,432700.0
6372,94600.0
6373,202400.0
6374,95800.0
6375,78800.0
6376,193800.0
6377,72500.0
6378,127500.0
6379,182000.0
6380,225900.0
6381,72800.0
6382,218000.0
6383,87500.0
6384,98300.0
6385,156700.0
6386,160600.0
6387,139100.0
6388,79400.0
6389,140500.0
6390,177400.0
6391,120800.0
6392,161700.0
6393,225900.0
6394,500001.0
6395,283400.0
6396,142700.0
6397,57500.0
6398,287500.0
6399,76600.0
6400,239300.0
6401,500001.0
6402,287500.0
6403,87500.0
6404,143200.0
6405,112500.0
6406,472700.0
6407,188500.0
6408,183300.0
6409,96800.0
6410,66500.0
6411,92200.0
6412,500001.0
6413,76800.0
6414,189700.0
6415,119800.0
6416,311800.0
6417,93800.0
6418,283900.0
6419,500001.0
6420,236800.0
6421,156800.0
6422,68000.0
6423,308100.0
6424,333300.0
6425,145500.0
6426,432800.0
6427,321600.0
6428,153600.0
6429,214000.0
6430,306700.0
6431,254000.0
6432,157200.0
6433,183800.0
6434,179500.0
6435,416500.0
6436,143100.0
6437,173400.0
6438,123400.0
6439,213500.0
6440,87900.0
6441,66100.0
6442,170500.0
6443,143400.0
6444,316000.0
6445,204500.0
6446,148700.0
6447,78800.0
6448,85800.0
6449,311700.0
6450,500001.0
6451,70400.0
6452,164800.0
6453,60500.0
6454,217900.0
6455,186300.0
6456,98300.0
6457,422200.0
6458,216600.0
6459,301100.0
6460,84700.0
6461,59100.0
6462,500001.0
6463,201200.0
6464,450000.0
6465,120800.0
6466,100000.0
6467,329500.0
6468,288100.0
6469,253700.0
6470,113600.0
6471,266700.0
6472,247700.0
6473,315000.0
6474,231700.0
6475,246400.0
6476,287500.0
6477,248600.0
6478,212400.0
6479,500001.0
6480,435000.0
6481,53400.0
6482,500001.0
6483,246600.0
6484,341700.0
6485,162100.0
6486,165500.0
6487,171300.0
6488,174200.0
6489,199200.0
6490,163800.0
6491,223900.0
6492,52500.0
6493,160200.0
6494,239000.0
6495,126900.0
6496,195300.0
6497,128100.0
6498,192300.0
6499,187500.0
6500,162500.0
6501,75400.0
6502,139300.0
6503,309200.0
6504,93500.0
6505,156500.0
6506,265200.0
6507,34400.0
6508,313100.0
6509,137100.0
6510,169300.0
6511,500001.0
6512,70800.0
6513,262500.0
6514,137900.0
6515,199600.0
6516,119900.0
6517,120900.0
6518,250000.0
6519,414400.0
6520,368400.0
6521,213500.0
6522,95300.0
6523,192000.0
6524,221500.0
6525,85900.0
6526,117700.0
6527,195900.0
6528,68900.0
6529,124700.0
6530,122000.0
6531,84200.0
6532,249200.0
6533,184200.0
6534,69400.0
6535,162500.0
6536,352600.0
6537,438300.0
6538,229100.0
6539,157200.0
6540,402500.0
6541,71200.0
6542,139800.0
6543,162500.0
6544,243800.0
6545,164900.0
6546,69600.0
6547,216100.0
6548,358700.0
6549,118800.0
6550,351200.0
6551,371900.0
6552,187500.0
6553,181300.0
6554,399300.0
6555,334600.0
6556,333700.0
6557,114200.0
6558,87500.0
6559,186200.0
6560,188700.0
6561,101900.0
6562,65000.0
6563,500001.0
6564,206900.0
6565,213000.0
6566,71300.0
6567,175900.0
6568,51300.0
6569,168100.0
6570,202300.0
6571,134200.0
6572,305000.0
6573,224200.0
6574,240400.0
6575,212500.0
6576,191900.0
6577,175000.0
6578,426400.0
6579,137500.0
6580,323000.0
6581,81700.0
6582,130900.0
6583,159500.0
6584,260700.0
6585,219400.0
6586,73800.0
6587,182300.0
6588,340300.0
6589,231300.0
6590,142900.0
6591,231000.0
6592,500001.0
6593,87200.0
6594,162000.0
6595,193000.0
6596,164600.0
6597,236700.0
6598,127600.0
6599,89600.0
6600,193800.0
6601,118800.0
6602,127400.0
6603,258100.0
6604,406300.0
6605,202700.0
6606,204800.0
6607,199000.0
6608,369300.0
6609,162000.0
6610,500001.0
6611,203500.0
6612,114300.0
6613,237500.0
6614,114400.0
6615,120800.0
6616,233100.0
6617,108800.0
6618,229200.0
6619,107700.0
6620,104100.0
6621,218100.0
6622,97500.0
6623,166100.0
6624,260500.0
6625,103900.0
6626,500001.0
6627,334000.0
6628,204400.0
6629,240300.0
6630,245800.0
6631,175000.0
6632,244000.0
6633,315200.0
6634,275000.0
6635,78900.0
6636,194000.0
6637,300000.0
6638,71300.0
6639,102100.0
6640,271900.0
6641,410300.0
6642,251500.0
6643,104200.0
6644,190600.0
6645,87500.0
6646,87200.0
6647,99200.0
6648,157500.0
6649,355200.0
6650,212500.0
6651,87700.0
6652,330900.0
6653,279500.0
6654,500001.0
6655,109400.0
6656,87500.0
6657,500001.0
6658,310300.0
6659,154200.0
6660,109800.0
6661,181000.0
6662,261600.0
6663,118200.0
6664,129200.0
6665,233300.0
6666,269400.0
6667,179800.0
6668,102900.0
6669,349600.0
6670,129400.0
6671,360000.0
6672,196700.0
6673,146700.0
6674,132200.0
6675,266900.0
6676,226700.0
6677,351500.0
6678,92300.0
6679,201300.0
6680,290600.0
6681,358800.0
6682,409700.0
6683,226900.0
6684,221300.0
6685,154900.0
6686,141700.0
6687,123600.0
6688,175500.0
6689,227900.0
6690,92200.0
6691,241200.0
6692,161800.0
6693,54300.0
6694,400000.0
6695,248100.0
6696,92500.0
6697,97400.0
6698,176000.0
6699,193500.0
6700,47400.0
6701,112500.0
6702,299200.0
6703,90700.0
6704,322300.0
6705,71600.0
6706,241400.0
6707,65600.0
6708,500001.0
6709,245100.0
6710,244700.0
6711,77200.0
6712,79500.0
6713,55600.0
6714,300000.0
6715,206800.0
6716,446100.0
6717,256800.0
6718,382100.0
6719,286100.0
6720,90800.0
6721,175000.0
6722,500001.0
6723,418500.0
6724,76600.0
6725,164200.0
6726,123800.0
6727,241700.0
6728,189600.0
6729,72300.0
6730,105800.0
6731,500001.0
6732,500001.0
6733,106300.0
6734,72300.0
6735,199300.0
6736,58900.0
6737,120700.0
6738,344600.0
6739,292100.0
6740,91300.0
6741,53500.0
6742,202800.0
6743,102600.0
6744,329100.0
6745,410500.0
6746,98800.0
6747,168300.0
6748,302700.0
6749,162400.0
6750,190000.0
6751,188500.0
6752,271400.0
6753,113500.0
6754,179200.0
6755,336700.0
6756,250600.0
6757,340400.0
6758,136800.0
6759,367100.0
6760,343500.0
6761,80700.0
6762,257800.0
6763,101600.0
6764,53500.0
6765,130200.0
6766,67500.0
6767,323500.0
6768,203800.0
6769,410000.0
6770,270000.0
6771,99100.0
6772,147100.0
6773,211500.0
6774,137500.0
6775,55400.0
6776,179700.0
6777,408300.0
6778,219000.0
6779,367000.0
6780,79200.0
6781,199400.0
6782,143300.0
6783,150000.0
6784,103600.0
6785,485100.0
6786,100000.0
6787,169300.0
6788,128500.0
6789,273500.0
6790,144700.0
6791,60600.0
6792,182300.0
6793,224100.0
6794,122800.0
6795,289900.0
6796,237900.0
6797,181000.0
6798,160800.0
6799,101600.0
6800,209400.0
6801,93800.0
6802,114400.0
6803,111100.0
6804,60200.0
6805,122600.0
6806,259900.0
6807,104200.0
6808,109000.0
6809,64900.0
6810,85700.0
6811,153300.0
6812,73700.0
6813,75000.0
6814,209000.0
6815,177900.0
6816,291100.0
6817,92800.0
6818,331600.0
6819,145000.0
6820,447400.0
6821,349900.0
6822,64700.0
6823,275700.0
6824,143200.0
6825,214500.0
6826,244000.0
6827,65400.0
6828,316700.0
6829,206500.0
6830,117600.0
6831,200000.0
6832,229100.0
6833,94900.0
6834,186500.0
6835,141100.0
6836,272900.0
6837,500001.0
6838,150800.0
6839,192700.0
6840,140600.0
6841,346400.0
6842,82500.0
6843,67800.0
6844,90900.0
6845,159600.0
6846,231900.0
6847,252700.0
6848,169100.0
6849,177900.0
6850,233000.0
6851,254800.0
6852,158300.0
6853,233700.0
6854,216000.0
6855,151600.0
6856,111700.0
6857,118500.0
6858,157300.0
6859,131000.0
6860,59400.0
6861,118000.0
6862,153300.0
6863,61700.0
6864,304100.0
6865,146400.0
6866,130600.0
6867,78500.0
6868,284000.0
6869,281500.0
6870,171300.0
6871,224700.0
6872,500001.0
6873,178300.0
6874,206800.0
6875,500001.0
6876,263100.0
6877,153400.0
6878,132800.0
6879,271200.0
6880,156300.0
6881,276500.0
6882,141500.0
6883,307700.0
6884,364800.0
6885,210300.0
6886,110600.0
6887,146400.0
6888,107900.0
6889,256300.0
6890,222700.0
6891,309600.0
6892,102800.0
6893,275000.0
6894,411300.0
6895,500001.0
6896,263000.0
6897,72000.0
6898,350000.0
6899,353000.0
6900,86400.0
6901,59500.0
6902,117100.0
6903,75000.0
6904,193100.0
6905,100000.0
6906,152700.0
6907,264500.0
6908,152800.0
6909,278300.0
6910,143100.0
6911,122800.0
6912,123500.0
6913,127300.0
6914,254500.0
6915,191900.0
6916,134700.0
6917,139900.0
6918,155800.0
6919,208800.0
6920,116700.0
6921,88200.0
6922,277000.0
6923,203500.0
6924,144000.0
6925,240800.0
6926,253100.0
6927,97000.0
6928,122900.0
6929,230000.0
6930,183600.0
6931,153400.0
6932,91300.0
6933,100000.0
6934,140100.0
6935,183100.0
6936,211900.0
6937,120100.0
6938,71700.0
6939,111300.0
6940,156300.0
6941,261300.0
6942,150000.0
6943,184300.0
6944,123200.0
6945,136700.0
6946,189700.0
6947,78800.0
6948,325000.0
6949,357300.0
6950,269000.0
6951,188900.0
6952,272700.0
6953,195500.0
6954,59000.0
6955,221100.0
6956,277500.0
6957,149200.0
6958,500001.0
6959,298500.0
6960,58200.0
6961,141800.0
6962,72300.0
6963,393000.0
6964,297900.0
6965,365400.0
6966,116100.0
6967,248200.0
6968,191700.0
6969,97900.0
6970,75000.0
6971,72300.0
6972,500001.0
6973,266500.0
6974,137300.0
6975,154000.0
6976,84700.0
6977,156300.0
6978,210100.0
6979,114300.0
6980,182800.0
6981,252400.0
6982,205000.0
6983,72300.0
6984,217900.0
6985,127100.0
6986,138300.0
6987,269300.0
6988,107600.0
6989,291400.0
6990,55200.0
6991,413900.0
6992,146000.0
6993,160900.0
6994,197500.0
6995,142900.0
6996,260300.0
6997,500001.0
6998,137500.0
6999,91800.0
7000,239900.0
7001,125000.0
7002,110400.0
7003,134000.0
7004,164300.0
7005,335300.0
7006,95800.0
7007,262100.0
7008,112500.0
7009,190600.0
7010,252400.0
7011,190400.0
7012,125400.0
7013,216000.0
7014,500001.0
7015,387800.0
7016,154000.0
7017,365900.0
7018,141400.0
7019,213600.0
7020,50000.0
7021,225000.0
7022,158700.0
7023,127000.0
7024,55000.0
7025,340700.0
7026,170600.0
7027,218900.0
7028,288200.0
7029,57200.0
7030,151600.0
7031,100000.0
7032,231900.0
7033,178300.0
7034,323000.0
7035,55400.0
7036,233000.0
7037,121000.0
7038,124900.0
7039,162900.0
7040,228900.0
7041,224100.0
7042,83700.0
7043,198800.0
7044,67000.0
7045,186500.0
7046,177200.0
7047,500001.0
7048,84400.0
7049,151900.0
7050,143800.0
7051,208200.0
7052,331400.0
7053,85000.0
7054,233300.0
7055,94400.0
7056,147800.0
7057,178100.0
7058,500001.0
7059,276200.0
7060,234300.0
7061,327300.0
7062,245200.0
7063,95300.0
7064,500001.0
7065,111800.0
7066,251800.0
7067,276800.0
7068,69400.0
7069,79000.0
7070,166600.0
7071,250000.0
7072,52400.0
7073,141100.0
7074,398100.0
7075,243000.0
7076,199600.0
7077,344900.0
7078,102100.0
7079,121700.0
7080,500001.0
7081,234700.0
7082,228500.0
7083,212500.0
7084,500001.0
7085,118800.0
7086,225000.0
7087,288100.0
7088,187500.0
7089,172500.0
7090,187500.0
7091,105600.0
7092,469900.0
7093,59400.0
7094,140300.0
7095,205600.0
7096,129200.0
7097,189700.0
7098,295200.0
7099,139900.0
7100,120000.0
7101,150300.0
7102,117600.0
7103,150900.0
7104,153100.0
7105,85800.0
7106,154300.0
7107,230800.0
7108,315800.0
7109,480600.0
7110,136300.0
7111,206600.0
7112,352100.0
7113,251000.0
7114,500001.0
7115,72700.0
7116,134600.0
7117,190900.0
7118,97600.0
7119,242600.0
7120,160700.0
7121,101400.0
7122,103900.0
7123,83600.0
7124,174500.0
7125,143000.0
7126,357600.0
7127,133000.0
7128,113300.0
7129,394600.0
7130,146400.0
7131,395300.0
7132,162800.0
7133,136500.0
7134,167500.0
7135,173900.0
7136,112500.0
7137,156000.0
7138,198400.0
7139,90800.0
7140,96800.0
7141,79700.0
7142,84100.0
7143,202600.0
7144,295600.0
7145,286800.0
7146,43100.0
7147,135200.0
7148,100200.0
7149,291300.0
7150,187900.0
7151,157500.0
7152,103400.0
7153,117500.0
7154,40000.0
7155,126800.0
7156,72500.0
7157,500001.0
7158,87100.0
7159,159400.0
7160,500001.0
7161,100800.0
7162,452800.0
7163,236900.0
7164,88200.0
7165,238700.0
7166,146200.0
7167,222600.0
7168,78300.0
7169,241900.0
7170,261000.0
7171,106200.0
7172,191100.0
7173,145800.0
7174,154600.0
7175,330700.0
7176,401900.0
7177,53400.0
7178,212500.0
7179,124500.0
7180,133400.0
7181,500001.0
7182,129200.0
7183,359600.0
7184,63600.0
7185,500001.0
7186,78000.0
7187,109000.0
7188,435700.0
7189,287200.0
7190,64800.0
7191,264100.0
7192,183300.0
7193,90600.0
7194,95100.0
7195,209300.0
7196,114300.0
7197,90100.0
7198,93000.0
7199,100300.0
7200,288700.0
7201,500001.0
7202,159000.0
7203,70100.0
7204,282100.0
7205,184200.0
7206,219600.0
7207,80800.0
7208,72100.0
7209,134500.0
7210,159200.0
7211,149800.0
7212,144800.0
7213,161800.0
7214,137800.0
7215,250000.0
7216,188900.0
7217,191300.0
7218,140100.0
7219,175000.0
7220,274700.0
7221,184400.0
7222,200000.0
7223,201900.0
7224,134100.0
7225,88800.0
7226,401700.0
7227,115600.0
7228,228000.0
7229,200000.0
7230,79600.0
7231,190900.0
7232,348200.0
7233,452600.0
7234,285200.0
7235,252400.0
7236,110800.0
7237,101300.0
7238,495500.0
7239,110100.0
7240,281700.0
7241,170900.0
7242,75800.0
7243,159100.0
7244,300000.0
7245,254600.0
7246,88400.0
7247,248700.0
7248,111600.0
7249,454100.0
7250,165800.0
7251,312500.0
7252,133800.0
7253,272600.0
7254,404700.0
7255,92300.0
7256,162500.0
7257,247400.0
7258,290000.0
7259,123700.0
7260,319700.0
7261,250500.0
7262,215700.0
7263,42600.0
7264,500001.0
7265,83900.0
7266,84000.0
7267,219700.0
7268,90500.0
7269,310000.0
7270,68800.0
7271,57600.0
7272,41500.0
7273,212800.0
7274,215300.0
7275,500001.0
7276,185700.0
