,0
11925,8302
11926,14395
11927,13789
11928,2631
11929,17249
11930,8992
11931,1223
11932,12404
11933,8971
11934,8652
11935,11832
11936,10426
11937,7077
11938,9175
11939,1891
11940,6246
11941,16389
11942,1613
11943,2065
11944,9106
11945,5895
11946,11878
11947,1319
11948,20207
11949,7550
11950,1136
11951,1840
11952,11176
11953,6550
11954,8541
11955,12258
11956,10502
11957,5458
11958,3962
11959,714
11960,13443
11961,9918
11962,6314
11963,2659
11964,19484
11965,17639
11966,15997
11967,10504
11968,12943
11969,7620
11970,457
11971,7066
11972,2019
11973,12893
11974,9076
11975,601
11976,7234
11977,14980
11978,18109
11979,2439
11980,13835
11981,3516
11982,4623
11983,15507
11984,15731
11985,5295
11986,10372
11987,17744
11988,19074
11989,16839
11990,11735
11991,12976
11992,844
11993,2696
11994,11873
11995,14464
11996,12486
11997,2642
11998,902
11999,15395
12000,6145
12001,12513
12002,10960
12003,10420
12004,15902
12005,20040
12006,6448
12007,12900
12008,18146
12009,4365
12010,13763
12011,19514
12012,7986
12013,5865
12014,12658
12015,13051
12016,14643
12017,14305
12018,8514
12019,3798
12020,10205
12021,18200
12022,4161
12023,5106
12024,8584
12025,2877
12026,2366
12027,15683
12028,9269
12029,20133
12030,15790
12031,20033
12032,7153
12033,7768
12034,8594
12035,11559
12036,17509
12037,20553
12038,18027
12039,6634
12040,3090
12041,20361
12042,7602
12043,2059
12044,1740
12045,11518
12046,8536
12047,8929
12048,11576
12049,18585
12050,20490
12051,2915
12052,18638
12053,109
12054,10645
12055,15923
12056,12169
12057,478
12058,5119
12059,15925
12060,4094
12061,9336
12062,17012
12063,20179
12064,11935
12065,19259
12066,13522
12067,3818
12068,10361
12069,3546
12070,19849
12071,4538
12072,12219
12073,6612
12074,18411
12075,18242
12076,19209
12077,19454
12078,7279
12079,6169
12080,18073
12081,6439
12082,19129
12083,17066
12084,4741
12085,9884
12086,9963
12087,1490
12088,14813
12089,1951
12090,18927
12091,16541
12092,13470
12093,14433
12094,7090
12095,19793
12096,4586
12097,10920
12098,3006
12099,2352
12100,15397
12101,1698
12102,17556
12103,18254
12104,5302
12105,20471
12106,3047
12107,18300
12108,9248
12109,15480
12110,11759
12111,1576
12112,5771
12113,17602
12114,5695
12115,15072
12116,15061
12117,7588
12118,14824
12119,4548
12120,10536
12121,541
12122,13191
12123,2594
12124,8640
12125,16502
12126,5584
12127,6719
12128,5759
12129,5678
12130,11109
12131,15668
12132,9986
12133,11152
12134,1129
12135,824
12136,4561
12137,10102
12138,2410
12139,10075
12140,19934
12141,5063
12142,13302
12143,14067
12144,11191
12145,15817
12146,11555
12147,3033
12148,17394
12149,12264
12150,2652
12151,8702
12152,14139
12153,8939
12154,13143
12155,6250
12156,10982
12157,19472
12158,4628
12159,5930
12160,14520
12161,17569
12162,3847
12163,13215
12164,10905
12165,16447
12166,3026
12167,1871
12168,8492
12169,9095
12170,3100
12171,8015
12172,3268
12173,6934
12174,17471
12175,11769
12176,10050
12177,2558
12178,11314
12179,10813
12180,11498
12181,19628
12182,20452
12183,9730
12184,19016
12185,156
12186,9278
12187,2764
12188,7199
12189,7896
12190,7562
12191,13197
12192,16249
12193,14234
12194,508
12195,4985
12196,19382
12197,16968
12198,4121
12199,19377
12200,19079
12201,8229
12202,19020
12203,9308
12204,564
12205,16669
12206,3125
12207,8166
12208,18098
12209,5053
12210,17734
12211,6134
12212,18965
12213,13098
12214,15001
12215,15964
12216,7828
12217,14065
12218,6839
12219,1916
12220,14163
12221,13827
12222,17190
12223,9056
12224,12538
12225,13305
12226,3711
12227,242
12228,19023
12229,9274
12230,16759
12231,874
12232,11645
12233,11251
12234,8916
12235,1042
12236,11868
12237,13413
12238,10755
12239,13140
12240,8001
12241,10137
12242,18382
12243,3356
12244,14050
12245,8006
12246,10169
12247,3306
12248,12749
12249,2907
12250,19538
12251,7210
12252,15240
12253,16176
12254,10553
12255,3368
12256,12408
12257,16213
12258,9938
12259,18425
12260,10764
12261,1646
12262,5944
12263,763
12264,8245
12265,18818
12266,13139
12267,15186
12268,15898
12269,17708
12270,12552
12271,19350
12272,13736
12273,17315
12274,3551
12275,5446
12276,5883
12277,10562
12278,13931
12279,13598
12280,19916
12281,7316
12282,15077
12283,19100
12284,4026
12285,10784
12286,8827
12287,6299
12288,10077
12289,3595
12290,14790
12291,218
12292,892
12293,14683
12294,20009
12295,4692
12296,2432
12297,13274
12298,20335
12299,5487
12300,11745
12301,5729
12302,8360
12303,20125
12304,4725
12305,19110
12306,7020
12307,8732
12308,2399
12309,1581
12310,19087
12311,8578
12312,17188
12313,5873
12314,15508
12315,6108
12316,18328
12317,17244
12318,20378
12319,4680
12320,9975
12321,5663
12322,11363
12323,6267
12324,12453
12325,5233
12326,12826
12327,17147
12328,18071
12329,2293
12330,7566
12331,8150
12332,8024
12333,3667
12334,2538
12335,17887
12336,11607
12337,13364
12338,19727
12339,6806
12340,9530
12341,1623
12342,13627
12343,11476
12344,1757
12345,2532
12346,15960
12347,18212
12348,733
12349,5684
12350,13795
12351,15585
12352,7229
12353,16752
12354,1165
12355,16405
12356,11192
12357,13450
12358,10061
12359,3637
12360,3784
12361,5622
12362,16652
12363,12116
12364,8818
12365,15212
12366,13861
12367,4867
12368,9729
12369,3725
12370,14940
12371,9543
12372,15786
12373,13764
12374,18211
12375,434
12376,17255
12377,5251
12378,8695
12379,19239
12380,2702
12381,2800
12382,6264
12383,9624
12384,2688
12385,15829
12386,415
12387,10556
12388,1191
12389,6039
12390,8874
12391,924
12392,19380
12393,365
12394,9842
12395,10961
12396,4084
12397,5801
12398,17583
12399,6893
12400,5733
12401,6992
12402,2111
12403,17528
12404,10255
12405,15206
12406,153
12407,14266
12408,13440
12409,12937
12410,17002
12411,13439
12412,18203
12413,14409
12414,17566
12415,9660
12416,17886
12417,5228
12418,15488
12419,7116
12420,9434
12421,16813
12422,2643
12423,13491
12424,2694
12425,15921
12426,7976
12427,1523
12428,4568
12429,14588
12430,2950
12431,3146
12432,15474
12433,8032
12434,482
12435,11962
12436,15787
12437,6737
12438,4204
12439,15049
12440,10025
12441,5646
12442,3420
12443,16288
12444,1340
12445,14883
12446,15845
12447,16045
12448,15228
12449,9796
12450,12287
12451,20170
12452,14113
12453,493
12454,14123
12455,19162
12456,13767
12457,16543
12458,433
12459,9238
12460,15217
12461,18018
12462,11565
12463,8941
12464,19141
12465,15735
12466,9180
12467,12253
12468,6698
12469,2691
12470,3482
12471,7882
12472,458
12473,16802
12474,14890
12475,17935
12476,1897
12477,11457
12478,7816
12479,1625
12480,16994
12481,11000
12482,17108
12483,19574
12484,14762
12485,16503
12486,7548
12487,14979
12488,13387
12489,3218
12490,3605
12491,18537
12492,20462
12493,20417
12494,18460
12495,19292
12496,20153
12497,18579
12498,608
12499,19908
12500,1358
12501,4445
12502,4076
12503,19996
12504,3651
12505,2413
12506,7441
12507,14094
12508,13958
12509,19764
12510,18521
12511,4321
12512,1624
12513,3264
12514,7949
12515,16103
12516,16767
12517,9602
12518,1322
12519,815
12520,12457
12521,15736
12522,5543
12523,12112
12524,2717
12525,13950
12526,17499
12527,6332
12528,4625
12529,9632
12530,1622
12531,18558
12532,2705
12533,4769
12534,18832
12535,8752
12536,19747
12537,6320
12538,13552
12539,14291
12540,3820
12541,5946
12542,1292
12543,12049
12544,5862
12545,13232
12546,17712
12547,19505
12548,134
12549,4609
12550,6291
12551,13908
12552,4940
12553,3659
12554,4830
12555,3503
12556,812
12557,8524
12558,15517
12559,10783
12560,4200
12561,12703
12562,315
12563,9825
12564,11506
12565,16209
12566,4403
12567,17184
12568,13768
12569,20120
12570,7774
12571,9563
12572,5753
12573,6766
12574,15807
12575,10040
12576,11445
12577,1652
12578,5365
12579,6333
12580,12780
12581,20540
12582,5100
12583,19283
12584,1051
12585,20115
12586,4499
12587,12859
12588,14613
12589,4406
12590,8677
12591,11197
12592,10585
12593,18851
12594,276
12595,5651
12596,9695
12597,5144
12598,12096
12599,11680
12600,9564
12601,13679
12602,15042
12603,20408
12604,20489
12605,2056
12606,9789
12607,8482
12608,12541
12609,10872
12610,11858
12611,725
12612,966
12613,19966
12614,4848
12615,2034
12616,3225
12617,8358
12618,9615
12619,6898
12620,13569
12621,19326
12622,1937
12623,18132
12624,15947
12625,13001
12626,2421
12627,9424
12628,18621
12629,1268
12630,19047
12631,11434
12632,12853
12633,19029
12634,4842
12635,11661
12636,10537
12637,18410
12638,19374
12639,2600
12640,13109
12641,20026
12642,8472
12643,3015
12644,2320
12645,11569
12646,1426
12647,7803
12648,20637
12649,4525
12650,16363
12651,17409
12652,20347
12653,12889
12654,12556
12655,742
12656,13838
12657,6666
12658,20594
12659,19130
12660,17191
12661,15259
12662,10768
12663,3184
12664,7132
12665,9907
12666,16136
12667,2483
12668,1254
12669,13963
12670,9485
12671,1965
12672,3540
12673,5782
12674,10983
12675,14254
12676,11210
12677,14303
12678,5009
12679,8501
12680,13052
12681,12942
12682,1106
12683,13755
12684,2835
12685,8655
12686,18251
12687,9755
12688,15334
12689,11546
12690,10482
12691,11011
12692,9795
12693,6765
12694,16986
12695,18327
12696,15079
12697,19932
12698,3787
12699,98
12700,8753
12701,9561
12702,249
12703,13527
12704,16356
12705,18201
12706,4480
12707,10610
12708,12474
12709,11922
12710,7053
12711,2572
12712,14459
12713,17958
12714,7921
12715,7594
12716,2272
12717,9667
12718,12324
12719,826
12720,12357
12721,17906
12722,18353
12723,8750
12724,5335
12725,12041
12726,7744
12727,4706
12728,11790
12729,15003
12730,20481
12731,11064
12732,12684
12733,11882
12734,4473
12735,5843
12736,4140
12737,9779
12738,5756
12739,11926
12740,427
12741,4160
12742,11726
12743,16256
12744,9136
12745,10110
12746,6856
12747,5470
12748,2547
12749,10290
12750,18184
12751,8459
12752,7042
12753,16701
12754,3153
12755,8063
12756,9455
12757,12446
12758,7589
12759,8945
12760,6423
12761,2156
12762,11360
12763,6853
12764,13209
12765,8626
12766,6789
12767,562
12768,4982
12769,18063
12770,5587
12771,876
12772,20034
12773,12873
12774,6328
12775,18050
12776,16957
12777,3241
12778,15956
12779,20311
12780,11818
12781,5749
12782,4295
12783,14055
12784,19255
12785,10401
12786,13376
12787,17309
12788,4345
12789,2424
12790,13887
12791,4114
12792,18566
12793,1306
12794,9952
12795,14587
12796,14231
12797,2810
12798,9309
12799,1364
12800,19473
12801,1366
12802,17156
12803,2571
12804,8926
12805,19352
12806,19522
12807,441
12808,12755
12809,8873
12810,6722
12811,4551
12812,7476
12813,10828
12814,12670
12815,19317
12816,2164
12817,17301
12818,8073
12819,18017
12820,10703
12821,10648
12822,13339
12823,10712
12824,10605
12825,18158
12826,10195
12827,5891
12828,2676
12829,5530
12830,13940
12831,1968
12832,12256
12833,19169
12834,14334
12835,20014
12836,17670
12837,15567
12838,9911
12839,5954
12840,9230
12841,390
12842,18028
12843,13562
12844,17389
12845,15528
12846,12165
12847,16729
12848,13131
12849,13482
12850,18643
12851,4984
12852,558
12853,1805
12854,5367
12855,18084
12856,10575
12857,3078
12858,3510
12859,3708
12860,12207
12861,14891
12862,9623
12863,18227
12864,8062
12865,11281
12866,11502
12867,6449
12868,20184
12869,7917
12870,355
12871,1458
12872,18045
12873,8260
12874,10801
12875,17572
12876,3195
12877,15826
12878,19344
12879,12790
12880,15051
12881,15455
12882,9979
12883,2725
12884,1540
12885,13989
12886,18589
12887,2685
12888,8145
12889,9804
12890,17939
12891,1888
12892,20262
12893,11957
12894,17759
12895,11249
12896,20484
12897,14203
12898,4401
12899,5655
12900,2071
12901,14600
12902,6203
12903,2345
12904,7037
12905,6637
12906,1578
12907,2649
12908,17559
12909,15709
12910,5851
12911,18481
12912,18701
12913,16433
12914,4128
12915,6536
12916,71
12917,7636
12918,13984
12919,20546
12920,7785
12921,16396
12922,14441
12923,10208
12924,13538
12925,14953
12926,11562
12927,5080
12928,847
12929,17756
12930,17464
12931,14257
12932,14415
12933,655
12934,10000
12935,10673
12936,17487
12937,4006
12938,7429
12939,7350
12940,17246
12941,16375
12942,8366
12943,17121
12944,19275
12945,16506
12946,16639
12947,14707
12948,5373
12949,7726
12950,19578
12951,7869
12952,13073
12953,8100
12954,2004
12955,7975
12956,12709
12957,18262
12958,10521
12959,7743
12960,6174
12961,16871
12962,8829
12963,3135
12964,12711
12965,11578
12966,5874
12967,17889
12968,4353
12969,14028
12970,3141
12971,4064
12972,15737
12973,13391
12974,9457
12975,1734
12976,15955
12977,19889
12978,19621
12979,10856
12980,2200
12981,9772
12982,20238
12983,12305
12984,15851
12985,1266
12986,10509
12987,8046
12988,19133
12989,10711
12990,13290
12991,17883
12992,9506
12993,1632
12994,18525
12995,5267
12996,17128
12997,17823
12998,5813
12999,19439
13000,14049
13001,172
13002,6116
13003,19009
13004,18883
13005,2340
13006,10663
13007,7725
13008,14909
13009,1889
13010,7233
13011,15112
13012,6046
13013,7218
13014,9810
13015,2129
13016,825
13017,16716
13018,1270
13019,8400
13020,20609
13021,14758
13022,1798
13023,12988
13024,14677
13025,14805
13026,14694
13027,8575
13028,12799
13029,5457
13030,6994
13031,1686
13032,10976
13033,5831
13034,388
13035,9897
13036,13914
13037,5116
13038,17956
13039,3024
13040,5029
13041,10343
13042,13558
13043,18987
13044,15969
13045,12815
13046,672
13047,13105
13048,10400
13049,8404
13050,17898
13051,2604
13052,329
13053,9690
13054,13953
13055,9478
13056,13155
13057,3734
13058,5644
13059,995
13060,3452
13061,12847
13062,17714
13063,13918
13064,9377
13065,4798
13066,3213
13067,19273
13068,16216
13069,4116
13070,15980
13071,5829
13072,15160
13073,1422
13074,2136
13075,19258
13076,1785
13077,11256
13078,13407
13079,1378
13080,9706
13081,3388
13082,7554
13083,19040
13084,17363
13085,14858
13086,9164
13087,15689
13088,12124
13089,10117
13090,9840
13091,8301
13092,99
13093,10435
13094,7065
13095,18788
13096,16227
13097,15398
13098,7091
13099,7149
13100,11407
13101,14797
13102,5718
13103,838
13104,15937
13105,8095
13106,8643
13107,3575
13108,2898
13109,8307
13110,14998
13111,8724
13112,5744
13113,5232
13114,15119
13115,20239
13116,20198
13117,15105
13118,636
13119,3699
13120,7110
13121,15926
13122,4155
13123,12306
13124,6217
13125,3121
13126,4714
13127,10785
13128,9919
13129,1501
13130,1308
13131,7545
13132,3080
13133,19784
13134,3404
13135,10022
13136,1680
13137,3739
13138,15436
13139,12478
13140,19685
13141,18844
13142,16771
13143,12812
13144,16275
13145,8775
13146,4005
13147,2216
13148,11928
13149,5311
13150,7054
13151,16842
13152,20227
13153,602
13154,11716
13155,18193
13156,18993
13157,4937
13158,16351
13159,12645
13160,18785
13161,3105
13162,5244
13163,13612
13164,4802
13165,13605
13166,12094
13167,8421
13168,3312
13169,3854
13170,6959
13171,7699
13172,18329
13173,14614
13174,17733
13175,15778
13176,4770
13177,13242
13178,19182
13179,617
13180,2651
13181,12869
13182,9610
13183,14376
13184,1009
13185,11233
13186,18502
13187,8721
13188,4537
13189,7112
13190,13740
13191,11902
13192,15239
13193,13658
13194,11606
13195,5770
13196,17207
13197,4165
13198,9351
13199,3157
13200,11020
13201,15757
13202,11284
13203,1201
13204,14739
13205,6675
13206,4485
13207,11590
13208,17383
13209,19856
13210,2665
13211,9962
13212,17522
13213,17635
13214,19915
13215,17790
13216,13345
13217,17139
13218,18602
13219,12978
13220,10652
13221,3069
13222,4123
13223,12291
13224,4492
13225,7189
13226,16662
13227,6649
13228,10939
13229,2304
13230,5030
13231,14516
13232,19550
13233,11577
13234,1879
13235,1756
13236,17637
13237,4833
13238,15989
13239,15840
13240,6053
13241,2090
13242,17447
13243,3095
13244,19392
13245,4073
13246,1524
13247,4645
13248,8056
13249,4208
13250,11618
13251,14240
13252,13814
13253,18546
13254,10887
13255,7938
13256,1664
13257,5161
13258,6475
13259,6652
13260,760
13261,19782
13262,234
13263,10264
13264,5466
13265,8209
13266,18331
13267,509
13268,14835
13269,13559
13270,6932
13271,14526
13272,16255
13273,12167
13274,20203
13275,20098
13276,7780
13277,19191
13278,6817
13279,14255
13280,689
13281,10443
13282,18764
13283,10322
13284,19912
13285,14843
13286,4394
13287,16675
13288,7615
13289,12292
13290,472
13291,17875
13292,2209
13293,8571
13294,6905
13295,16015
13296,16882
13297,6282
13298,461
13299,6381
13300,12998
13301,13772
13302,3430
13303,1887
13304,4979
13305,9382
13306,16723
13307,950
13308,1226
13309,18725
13310,10095
13311,10248
13312,13871
13313,7466
13314,14803
13315,11464
13316,14017
13317,9510
13318,18267
13319,6632
13320,3926
13321,8291
13322,2309
13323,15977
13324,8712
13325,1823
13326,14678
13327,15451
13328,7881
13329,10835
13330,3466
13331,4241
13332,152
13333,18593
13334,511
13335,12009
13336,18006
13337,13190
13338,2274
13339,5237
13340,2648
13341,11010
13342,1438
13343,9063
13344,1836
13345,20309
13346,10286
13347,927
13348,14141
13349,2976
13350,17809
13351,2749
13352,2932
13353,13726
13354,5606
13355,13479
13356,6859
13357,6149
13358,1368
13359,12134
13360,1508
13361,11157
13362,967
13363,20522
13364,9724
13365,3134
13366,5342
13367,15454
13368,10438
13369,10415
13370,12299
13371,6434
13372,13013
13373,19086
13374,14463
13375,18675
13376,9496
13377,18702
13378,13757
13379,16319
13380,4677
13381,17703
13382,8000
13383,12346
13384,18576
13385,3785
13386,18488
13387,14734
13388,19043
13389,12957
13390,481
13391,19891
13392,17970
13393,14578
13394,16565
13395,11465
13396,11070
13397,17109
13398,4371
13399,2581
13400,18894
13401,18349
13402,2775
13403,6671
13404,492
13405,1190
13406,2617
13407,7845
13408,3856
13409,1932
13410,6422
13411,11478
13412,5996
13413,16133
13414,19761
13415,6027
13416,14273
13417,2020
13418,9968
13419,14964
13420,5598
13421,12475
13422,9061
13423,9642
13424,9700
13425,14034
13426,19839
13427,6192
13428,8446
13429,324
13430,7008
13431,1402
13432,9253
13433,6510
13434,15627
13435,20132
13436,17877
13437,16558
13438,9442
13439,4193
13440,10283
13441,9295
13442,12887
13443,6777
13444,13878
13445,7069
13446,10381
13447,12913
13448,3483
13449,18905
13450,1449
13451,15680
13452,3527
13453,20267
13454,10820
13455,11242
13456,5450
13457,795
13458,17754
13459,17680
13460,10754
13461,15106
13462,19737
13463,13600
13464,10328
13465,596
13466,15108
13467,17158
13468,5795
13469,4703
13470,2088
13471,2474
13472,10832
13473,16956
13474,19965
13475,8585
13476,3774
13477,14263
13478,4132
13479,4583
13480,6558
13481,10761
13482,21
13483,2338
13484,20465
13485,14828
13486,16908
13487,11032
13488,740
13489,5578
13490,6881
13491,3583
13492,17828
13493,4635
13494,15143
13495,2672
13496,6271
13497,18127
13498,9370
13499,18478
13500,19342
13501,17801
13502,15543
13503,6399
13504,19778
13505,4667
13506,3287
13507,1555
13508,6908
13509,11812
13510,17240
13511,17748
13512,12449
13513,11365
13514,10122
13515,5710
13516,13038
13517,8720
13518,11666
13519,19744
13520,14228
13521,14654
13522,20182
13523,6539
13524,14429
13525,11650
13526,18092
13527,17780
13528,7651
13529,8804
13530,18908
13531,17307
13532,16984
13533,5717
13534,20525
13535,611
13536,5634
13537,3568
13538,10311
13539,7373
13540,2294
13541,14807
13542,11200
13543,5354
13544,9051
13545,7427
13546,9760
13547,17971
13548,875
13549,4845
13550,1513
13551,3057
13552,8207
13553,13773
13554,12189
13555,13987
13556,741
13557,17242
13558,4980
13559,3427
13560,6354
13561,8615
13562,3762
13563,6910
13564,7964
13565,17851
13566,9859
13567,212
13568,19640
13569,12061
13570,17267
13571,20064
13572,13935
13573,10946
13574,13553
13575,154
13576,8801
13577,8563
13578,17254
13579,2768
13580,17667
13581,6474
13582,17152
13583,17981
13584,18531
13585,2922
13586,7784
13587,2221
13588,6394
13589,19502
13590,6771
13591,2472
13592,9799
13593,9696
13594,17022
13595,11848
13596,4384
13597,11012
13598,15376
13599,7619
13600,8868
13601,14874
13602,16451
13603,15928
13604,19703
13605,16424
13606,4565
13607,8028
13608,7444
13609,13675
13610,15993
13611,13776
13612,2504
13613,3626
13614,15593
13615,1894
13616,19691
13617,15164
13618,14418
13619,18782
13620,3179
13621,13733
13622,1599
13623,5572
13624,8614
13625,11497
13626,14037
13627,12751
13628,13546
13629,9879
13630,19408
13631,14397
13632,4238
13633,1621
13634,3023
13635,8692
13636,18758
13637,1357
13638,17988
13639,20554
13640,4557
13641,15836
13642,2772
13643,9830
13644,9158
13645,11806
13646,14182
13647,8566
13648,11589
13649,8976
13650,431
13651,13102
13652,660
13653,19686
13654,6631
13655,1981
13656,11491
13657,3399
13658,9085
13659,9280
13660,6336
13661,5673
13662,18351
13663,12054
13664,13372
13665,9302
13666,2747
13667,9917
13668,20197
13669,2381
13670,12792
13671,13368
13672,4602
13673,13821
13674,13138
13675,18259
13676,10462
13677,13072
13678,14059
13679,14372
13680,11131
13681,7789
13682,8717
13683,3563
13684,2916
13685,10231
13686,15386
13687,11585
13688,14041
13689,8511
13690,15175
13691,16555
13692,514
13693,4134
13694,13718
13695,14896
13696,19763
13697,9747
13698,1446
13699,10722
13700,8473
13701,17221
13702,17146
13703,5240
13704,13608
13705,5947
13706,3455
13707,19837
13708,12048
13709,9460
13710,10240
13711,9662
13712,17552
13713,8791
13714,7174
13715,12489
13716,15414
13717,10078
13718,5400
13719,6496
13720,12901
13721,7175
13722,16824
13723,14161
13724,17131
13725,8812
13726,11223
13727,20152
13728,15739
13729,16821
13730,13458
13731,14572
13732,10408
13733,7822
13734,8403
13735,17538
13736,4806
13737,15233
13738,12114
13739,13416
13740,10235
13741,4653
13742,15751
13743,10023
13744,7352
13745,6072
13746,1080
13747,1328
13748,7919
13749,1830
13750,6165
13751,1156
13752,11455
13753,13664
13754,7262
13755,8476
13756,14885
13757,3511
13758,18218
13759,2143
13760,7217
13761,5975
13762,7014
13763,9639
13764,8256
13765,19136
13766,15547
13767,6006
13768,11184
13769,7995
13770,7051
13771,19863
13772,15460
13773,19282
13774,2132
13775,17078
13776,15932
13777,14152
13778,5533
13779,1690
13780,14554
13781,3443
13782,19196
13783,17489
13784,10775
13785,6850
13786,5301
13787,1247
13788,12325
13789,7019
13790,20386
13791,215
13792,3408
13793,5512
13794,779
13795,5624
13796,2630
13797,8743
13798,6624
13799,2804
13800,10723
13801,16740
13802,9301
13803,2330
13804,17907
13805,10827
13806,4801
13807,10453
13808,17401
13809,2830
13810,3867
13811,10933
13812,13533
13813,15043
13814,16289
13815,14107
13816,10479
13817,10928
13818,17797
13819,11522
13820,10211
13821,9068
13822,391
13823,7251
13824,5835
13825,9993
13826,2486
13827,3372
13828,12722
13829,12193
13830,20636
13831,16579
13832,3164
13833,7377
13834,20438
13835,7374
13836,2951
13837,13817
13838,5155
13839,19990
13840,9486
13841,9948
13842,9479
13843,3617
13844,16062
13845,14393
13846,6626
13847,9689
13848,1911
13849,6724
13850,932
13851,4061
13852,2846
13853,17881
13854,12321
13855,10763
13856,9130
13857,7001
13858,10150
13859,17326
13860,522
13861,12403
13862,580
13863,18736
13864,15234
13865,8246
13866,7769
13867,11118
13868,19222
13869,10293
13870,5824
13871,9501
13872,12267
13873,13405
13874,16315
13875,9801
13876,3955
13877,3879
13878,17553
13879,18959
13880,16976
13881,6655
13882,8323
13883,7770
13884,934
13885,11587
13886,18672
13887,13365
13888,13418
13889,8388
13890,17445
13891,5384
13892,15903
13893,5860
13894,6647
13895,11684
13896,13207
13897,613
13898,19381
13899,17968
13900,2300
13901,19148
13902,16844
13903,17271
13904,2476
13905,15102
13906,5828
13907,11134
13908,4938
13909,3391
13910,3109
13911,939
13912,17283
13913,2895
13914,8625
13915,12588
13916,5973
13917,13911
13918,3149
13919,13809
13920,671
13921,18487
13922,7482
13923,16545
13924,13888
13925,11052
13926,15682
13927,1241
13928,1692
13929,14131
13930,3964
13931,18024
13932,8953
13933,11856
13934,10782
13935,14804
13936,223
13937,6973
13938,3675
13939,17099
13940,5810
13941,11929
13942,11786
13943,11985
13944,13025
13945,7697
13946,11764
13947,931
13948,6094
13949,5345
13950,10848
13951,13392
13952,64
13953,5245
13954,14211
13955,6786
13956,16388
13957,16530
13958,12507
13959,19710
13960,14101
13961,14029
13962,6653
13963,16090
13964,10891
13965,6692
13966,3803
13967,13797
13968,20454
13969,13272
13970,6257
13971,7591
13972,1119
13973,6229
13974,5703
13975,14897
13976,8198
13977,13121
13978,7518
13979,6068
13980,8596
13981,13713
13982,17763
13983,3305
13984,9139
13985,4011
13986,444
13987,13032
13988,10759
13989,19329
13990,3376
13991,6179
13992,16360
13993,2035
13994,5085
13995,9739
13996,14680
13997,6340
13998,17320
13999,14862
14000,8487
14001,17300
14002,14737
14003,15306
14004,5660
14005,16781
14006,3969
14007,3303
14008,12244
14009,7647
14010,9861
14011,7154
14012,12423
14013,15873
14014,17625
14015,2422
14016,18907
14017,11330
14018,2084
14019,14350
14020,20619
14021,9285
14022,15690
14023,5133
14024,4792
14025,17661
14026,317
14027,20602
14028,15756
14029,1587
14030,4866
14031,17724
14032,1804
14033,20585
14034,5778
14035,14431
14036,14187
14037,18934
14038,12764
14039,19981
14040,17119
14041,14423
14042,4547
14043,11737
14044,7914
14045,15870
14046,4188
14047,17786
14048,14657
14049,2072
14050,19345
14051,4967
14052,3713
14053,2730
14054,19464
14055,7118
14056,13310
14057,644
14058,18445
14059,9346
14060,7902
14061,82
14062,2280
14063,14899
14064,4206
14065,11822
14066,7011
14067,7084
14068,7120
14069,9513
14070,5943
14071,5743
14072,11777
14073,442
14074,184
14075,2596
14076,1282
14077,16085
14078,14091
14079,5109
14080,1317
14081,1198
14082,12315
14083,16185
14084,11078
14085,20469
14086,2392
14087,8725
14088,16152
14089,17605
14090,11357
14091,16702
14092,1178
14093,20243
14094,17478
14095,13006
14096,9674
14097,8912
14098,4573
14099,11062
14100,8911
14101,13680
14102,332
14103,7224
14104,11167
14105,4793
14106,708
14107,13089
14108,2536
14109,16281
14110,13687
14111,12760
14112,10836
14113,6088
14114,18142
14115,5485
14116,13085
14117,8637
14118,117
14119,11955
14120,6019
14121,5721
14122,11380
14123,9266
14124,9070
14125,11993
14126,2886
14127,17463
14128,14541
14129,6744
14130,3987
14131,20137
14132,3826
14133,20171
14134,16297
14135,14072
14136,754
14137,5564
14138,5911
14139,15717
14140,1683
14141,10015
14142,19700
14143,17098
14144,20178
14145,14302
14146,15934
14147,3019
14148,6829
14149,4075
14150,5359
14151,1307
14152,9461
14153,8190
14154,14902
14155,13080
14156,1497
14157,459
14158,4357
14159,15760
14160,128
14161,7283
14162,19822
14163,14009
14164,2482
14165,14798
14166,11091
14167,17827
14168,2896
14169,14882
14170,8157
14171,20556
14172,13331
14173,4813
14174,13846
14175,14561
14176,17432
14177,16347
14178,11474
14179,11185
14180,13639
14181,20032
14182,2615
14183,2113
14184,1411
14185,7853
14186,19518
14187,11516
14188,1661
14189,1701
14190,1985
14191,805
14192,14428
14193,8554
14194,8197
14195,5012
14196,19500
14197,4494
14198,17574
14199,7228
14200,992
14201,16717
14202,9268
14203,20483
14204,9072
14205,16271
14206,20393
14207,13371
14208,8182
14209,3000
14210,14318
14211,12622
14212,10133
14213,20555
14214,15604
14215,12230
14216,2636
14217,3515
14218,10292
14219,8460
14220,17354
14221,6397
14222,13000
14223,3638
14224,15452
14225,19689
14226,7333
14227,4740
14228,358
14229,10242
14230,20161
14231,14845
14232,9953
14233,18264
14234,17777
14235,3217
14236,8951
14237,14900
14238,6129
14239,6610
14240,13448
14241,20328
14242,18236
14243,887
14244,12326
14245,19120
14246,5127
14247,3584
14248,1089
14249,17241
14250,19403
14251,3151
14252,11038
14253,533
14254,8657
14255,15712
14256,7328
14257,14006
14258,8869
14259,8223
14260,18377
14261,567
14262,4715
14263,10123
14264,10221
14265,8269
14266,2734
14267,6680
14268,16102
14269,13256
14270,5439
14271,12739
14272,2759
14273,9607
14274,974
14275,12657
14276,3127
